time,value
00:00:00,94
00:01:00,95
00:02:00,94
00:03:00,94
00:04:00,94
00:05:00,94
00:06:00,93
00:07:00,93
00:08:00,93
00:09:00,93
00:10:00,93
00:11:00,92
00:12:00,92
00:13:00,92
00:14:00,92
00:15:00,93
00:16:00,93
00:17:00,93
00:18:00,93
00:19:00,93
00:20:00,92
00:21:00,93
00:22:00,93
00:23:00,94
00:24:00,93
00:25:00,94
00:26:00,94
00:27:00,101
00:28:00,98
00:29:00,97
00:30:00,96
00:31:00,99
00:32:00,94
00:33:00,97
00:34:00,94
00:35:00,93
00:36:00,95
00:37:00,98
00:38:00,95
00:39:00,92
00:40:00,94
00:41:00,94
00:42:00,92
00:43:00,95
00:44:00,92
00:45:00,94
00:46:00,93
00:47:00,93
00:48:00,91
00:49:00,92
00:50:00,91
00:51:00,94
00:52:00,93
00:53:00,92
00:54:00,90
00:55:00,90
00:56:00,91
00:57:00,91
00:58:00,92
00:59:00,88
01:00:00,89
01:01:00,89
01:02:00,87
01:03:00,89
01:04:00,90
01:05:00,88
01:06:00,90
01:07:00,94
01:08:00,90
01:09:00,96
01:10:00,93
01:11:00,92
01:12:00,88
01:13:00,91
01:14:00,92
01:15:00,85
01:16:00,91
01:17:00,87
01:18:00,85
01:19:00,82
01:20:00,82
01:21:00,84
01:22:00,93
01:23:00,94
01:24:00,91
01:25:00,87
01:26:00,87
01:27:00,86
01:28:00,81
01:29:00,81
01:30:00,82
01:31:00,82
01:32:00,81
01:33:00,77
01:34:00,81
01:35:00,79
01:36:00,85
01:37:00,82
01:38:00,83
01:39:00,92
01:40:00,88
01:41:00,87
01:42:00,87
01:43:00,82
01:44:00,84
01:45:00,82
01:46:00,84
01:47:00,85
01:48:00,82
01:49:00,83
01:50:00,85
01:51:00,87
01:52:00,93
01:53:00,85
01:54:00,87
01:55:00,84
01:56:00,84
01:57:00,86
01:58:00,83
01:59:00,84
02:00:00,83
02:01:00,81
02:02:00,81
02:03:00,81
02:04:00,80
02:05:00,80
02:06:00,81
02:07:00,84
02:08:00,82
