time,value
15:11:00,70
15:12:00,102
15:13:00,104
15:14:00,102
15:15:00,98
15:18:00,83
15:19:00,81
15:20:00,84
15:23:00,83
15:24:00,72
15:25:00,70
15:26:00,72
15:27:00,67
15:28:00,75
15:29:00,88
15:30:00,87
15:31:00,88
15:32:00,88
15:33:00,88
15:34:00,88
15:35:00,95
15:36:00,106
15:37:00,104
15:38:00,101
15:39:00,104
15:40:00,105
15:41:00,104
15:42:00,103
15:43:00,104
15:44:00,101
15:45:00,101
15:46:00,102
15:47:00,104
15:48:00,105
15:49:00,105
15:50:00,104
15:51:00,101
15:52:00,106
15:53:00,104
15:54:00,104
15:55:00,106
15:56:00,106
15:57:00,108
15:58:00,107
15:59:00,107
16:00:00,109
16:01:00,107
16:02:00,107
16:03:00,107
16:04:00,105
16:05:00,107
16:06:00,106
16:07:00,112
16:08:00,109
16:09:00,108
16:10:00,108
16:11:00,107
16:12:00,105
16:13:00,107
16:14:00,108
16:15:00,107
16:16:00,110
16:17:00,112
16:18:00,111
16:19:00,110
16:20:00,104
16:21:00,105
16:22:00,113
16:23:00,107
16:24:00,104
16:25:00,110
16:26:00,110
16:27:00,105
16:28:00,106
16:29:00,108
16:30:00,110
16:31:00,108
16:32:00,112
16:33:00,105
16:34:00,103
16:35:00,110
16:36:00,113
16:37:00,110
16:38:00,111
16:39:00,110
16:40:00,110
16:41:00,106
16:42:00,104
16:43:00,105
16:44:00,106
16:45:00,109
16:46:00,106
16:47:00,105
16:48:00,109
16:49:00,108
16:50:00,102
16:51:00,84
16:52:00,81
16:53:00,103
16:54:00,106
16:55:00,105
16:56:00,104
16:57:00,105
16:58:00,102
16:59:00,109
17:00:00,107
17:01:00,106
17:02:00,105
17:03:00,108
17:04:00,105
17:05:00,107
17:06:00,109
17:07:00,107
17:08:00,107
17:09:00,110
17:10:00,107
17:11:00,106
17:12:00,104
17:13:00,60
17:14:00,64
17:15:00,69
17:16:00,81
17:17:00,95
17:18:00,101
17:19:00,106
17:20:00,105
17:21:00,105
17:22:00,102
17:23:00,102
17:24:00,102
17:25:00,99
17:26:00,100
17:27:00,98
17:28:00,100
17:29:00,102
17:30:00,100
17:31:00,99
17:32:00,99
17:33:00,98
17:34:00,101
17:35:00,101
17:36:00,104
17:37:00,101
17:38:00,103
17:39:00,100
17:40:00,103
17:41:00,103
17:42:00,105
17:43:00,101
17:44:00,101
17:45:00,101
17:46:00,105
17:47:00,107
17:48:00,103
17:49:00,96
17:50:00,76
17:51:00,89
17:52:00,110
17:53:00,105
17:57:00,82
17:58:00,79
17:59:00,67
18:00:00,63
18:01:00,63
18:02:00,71
18:03:00,68
18:04:00,85
18:05:00,81
18:06:00,69
18:07:00,57
18:08:00,55
18:09:00,60
18:10:00,62
18:11:00,71
18:12:00,88
18:13:00,101
18:14:00,100
18:15:00,101
18:16:00,100
18:17:00,99
18:18:00,98
18:19:00,99
18:20:00,98
18:21:00,97
18:22:00,98
18:23:00,97
18:24:00,102
18:25:00,101
18:26:00,102
18:27:00,101
18:28:00,98
18:29:00,98
18:30:00,97
18:31:00,98
18:32:00,95
18:33:00,109
18:34:00,115
18:35:00,117
18:36:00,111
18:37:00,109
18:38:00,108
18:39:00,111
18:40:00,104
18:41:00,97
18:44:00,99
18:45:00,102
18:46:00,101
18:47:00,105
18:48:00,104
18:49:00,102
18:50:00,105
18:51:00,105
18:52:00,104
18:53:00,97
18:54:00,97
18:55:00,96
18:56:00,101
18:57:00,83
18:58:00,67
18:59:00,56
19:00:00,66
19:01:00,80
19:02:00,88
19:03:00,89
19:04:00,61
19:05:00,74
19:06:00,85
19:07:00,95
19:08:00,97
19:09:00,95
19:10:00,97
19:11:00,97
19:12:00,96
19:13:00,95
19:14:00,95
19:15:00,95
19:16:00,92
19:17:00,93
19:18:00,92
19:19:00,91
19:20:00,89
19:21:00,92
19:22:00,89
19:23:00,88
19:24:00,88
19:25:00,87
19:26:00,90
19:27:00,90
19:28:00,90
19:29:00,92
19:30:00,93
19:31:00,92
19:32:00,90
19:33:00,93
19:34:00,91
19:35:00,89
19:36:00,90
19:37:00,91
19:38:00,94
19:39:00,93
19:40:00,92
19:41:00,89
19:42:00,88
19:43:00,84
19:44:00,91
19:45:00,101
19:46:00,103
19:47:00,94
19:48:00,91
19:49:00,90
19:50:00,90
19:51:00,92
19:52:00,90
19:53:00,91
19:54:00,92
19:55:00,108
19:56:00,112
19:57:00,96
19:58:00,89
19:59:00,88
20:03:00,80
20:04:00,81
20:05:00,84
20:06:00,82
20:07:00,82
20:08:00,82
20:09:00,81
20:10:00,81
20:11:00,81
20:12:00,80
20:13:00,81
20:14:00,82
20:15:00,82
20:16:00,82
20:17:00,82
20:18:00,82
20:19:00,84
20:20:00,84
20:21:00,82
20:22:00,83
20:23:00,83
20:24:00,83
20:25:00,82
20:26:00,82
20:27:00,81
20:28:00,80
20:29:00,82
20:30:00,82
20:31:00,82
20:32:00,80
20:33:00,80
20:34:00,80
20:35:00,79
20:36:00,79
20:37:00,81
20:38:00,85
20:39:00,89
20:40:00,93
20:41:00,96
20:42:00,100
20:43:00,89
20:44:00,84
20:45:00,84
20:46:00,86
20:47:00,89
20:48:00,90
20:49:00,88
20:50:00,87
20:51:00,86
20:52:00,84
20:53:00,86
20:54:00,87
20:55:00,85
20:56:00,85
20:57:00,84
20:58:00,82
20:59:00,82
21:00:00,83
21:01:00,82
21:02:00,83
21:03:00,83
21:04:00,83
21:05:00,86
21:06:00,86
21:07:00,86
21:08:00,87
21:09:00,85
21:10:00,83
21:11:00,82
21:12:00,81
21:13:00,81
21:14:00,72
21:15:00,76
21:16:00,90
21:17:00,85
21:18:00,82
21:19:00,82
21:20:00,82
21:21:00,82
21:22:00,82
21:23:00,83
21:24:00,86
21:25:00,84
21:26:00,85
21:27:00,85
21:28:00,85
21:29:00,83
21:30:00,83
21:31:00,84
21:32:00,86
21:33:00,84
21:34:00,84
21:35:00,85
21:36:00,85
21:37:00,87
21:38:00,86
21:39:00,85
21:40:00,84
21:41:00,85
21:42:00,86
21:43:00,86
21:44:00,84
21:45:00,83
21:46:00,82
21:47:00,84
21:48:00,83
21:49:00,81
21:50:00,83
21:51:00,80
21:52:00,79
21:53:00,81
21:54:00,81
21:55:00,81
21:56:00,81
21:57:00,82
21:58:00,82
21:59:00,84
22:00:00,85
22:01:00,85
22:03:00,79
22:04:00,83
22:05:00,86
22:06:00,93
22:07:00,128
22:08:00,124
22:09:00,107
22:10:00,105
22:11:00,104
22:12:00,97
22:13:00,97
22:14:00,97
22:15:00,85
22:16:00,78
22:17:00,86
22:18:00,97
22:19:00,93
22:20:00,80
22:21:00,85
22:22:00,88
22:23:00,88
22:24:00,86
22:25:00,87
22:26:00,87
22:27:00,85
22:28:00,87
22:29:00,86
22:30:00,85
22:31:00,86
22:32:00,88
22:33:00,89
22:34:00,87
22:35:00,90
22:36:00,90
22:37:00,94
22:38:00,94
22:39:00,79
22:41:00,71
22:42:00,80
22:43:00,74
22:44:00,57
22:45:00,54
22:46:00,60
22:47:00,68
22:48:00,53
22:49:00,63
22:50:00,97
22:51:00,102
22:52:00,97
22:53:00,96
22:54:00,93
22:55:00,94
22:56:00,94
22:57:00,93
22:58:00,98
22:59:00,95
23:00:00,94
23:01:00,95
23:02:00,97
23:03:00,98
23:04:00,93
23:05:00,93
23:06:00,96
23:07:00,97
23:08:00,93
23:09:00,91
23:10:00,89
23:11:00,82
23:12:00,76
23:13:00,84
23:14:00,67
23:15:00,68
23:16:00,68
23:17:00,64
23:18:00,82
23:19:00,92
23:20:00,92
23:21:00,88
23:22:00,84
23:23:00,90
23:24:00,92
23:25:00,90
23:26:00,91
23:27:00,94
23:28:00,91
23:29:00,91
23:30:00,94
23:31:00,95
23:32:00,91
23:33:00,97
23:34:00,94
23:35:00,95
23:36:00,96
23:37:00,94
23:38:00,100
23:39:00,101
23:40:00,97
23:41:00,100
23:42:00,96
23:43:00,97
23:44:00,102
23:45:00,100
23:46:00,98
23:49:00,96
23:50:00,95
23:51:00,96
23:52:00,93
23:53:00,94
23:54:00,96
23:55:00,93
23:56:00,91
23:57:00,90
23:58:00,91
23:59:00,94
