time,value
00:00:00,96
00:01:00,93
00:02:00,93
00:03:00,92
00:04:00,94
00:05:00,91
00:06:00,92
00:07:00,94
00:08:00,94
00:09:00,92
00:10:00,94
00:11:00,92
00:12:00,93
00:13:00,94
00:14:00,92
00:15:00,94
00:16:00,95
00:17:00,96
00:18:00,98
00:19:00,101
00:20:00,100
00:21:00,101
00:22:00,102
00:23:00,107
00:24:00,99
00:25:00,96
00:26:00,91
00:27:00,88
00:28:00,96
00:29:00,111
00:30:00,112
00:31:00,109
00:32:00,112
00:33:00,108
00:34:00,100
10:41:00,70
10:42:00,88
10:43:00,90
10:44:00,91
10:47:00,89
10:48:00,89
10:49:00,88
10:50:00,89
10:51:00,88
10:52:00,88
10:53:00,89
10:54:00,87
10:55:00,91
10:56:00,88
10:57:00,89
10:58:00,90
10:59:00,90
11:00:00,84
11:01:00,88
11:02:00,88
11:03:00,87
11:04:00,87
11:05:00,90
11:06:00,90
11:07:00,89
11:08:00,87
11:09:00,85
11:10:00,86
11:11:00,86
11:12:00,97
11:13:00,99
11:14:00,93
11:15:00,91
11:16:00,91
11:17:00,92
11:18:00,92
11:19:00,88
11:20:00,86
11:21:00,87
11:22:00,86
11:23:00,85
11:24:00,87
11:25:00,87
11:26:00,84
11:27:00,85
11:28:00,84
11:29:00,85
11:30:00,86
11:31:00,84
11:32:00,87
11:33:00,85
11:34:00,84
11:35:00,88
11:36:00,89
11:37:00,86
11:38:00,87
11:39:00,88
11:40:00,87
11:41:00,84
11:42:00,85
11:43:00,88
11:44:00,85
11:45:00,84
11:46:00,84
11:47:00,82
11:48:00,84
11:49:00,84
11:50:00,85
11:51:00,82
11:52:00,82
11:53:00,83
11:54:00,85
11:55:00,82
11:56:00,81
11:57:00,85
11:58:00,85
11:59:00,88
12:00:00,91
12:01:00,88
12:02:00,88
12:03:00,86
12:04:00,87
12:05:00,86
12:06:00,87
12:07:00,86
12:08:00,85
12:09:00,86
12:10:00,86
12:11:00,92
12:12:00,104
12:13:00,112
12:14:00,103
12:15:00,89
12:16:00,74
12:17:00,83
12:18:00,79
12:19:00,77
12:20:00,69
12:21:00,80
12:22:00,72
12:23:00,61
12:24:00,90
12:25:00,99
12:26:00,98
12:27:00,95
12:28:00,95
12:29:00,96
12:30:00,96
12:31:00,91
12:32:00,88
12:33:00,88
12:34:00,88
12:35:00,88
12:36:00,90
12:37:00,87
12:38:00,87
12:39:00,93
12:40:00,104
12:41:00,106
12:42:00,104
12:43:00,101
12:44:00,111
12:45:00,115
12:46:00,110
12:47:00,105
12:48:00,100
12:49:00,102
12:50:00,97
12:51:00,99
12:52:00,102
12:53:00,107
12:54:00,106
12:55:00,101
12:56:00,103
12:57:00,100
12:58:00,103
12:59:00,98
13:00:00,95
13:01:00,96
13:02:00,94
13:03:00,94
13:04:00,93
13:05:00,93
13:06:00,94
13:07:00,94
13:08:00,94
13:09:00,92
13:10:00,92
13:11:00,92
13:12:00,93
13:13:00,89
13:14:00,88
13:15:00,88
13:16:00,90
13:17:00,89
13:18:00,89
13:19:00,87
13:20:00,87
13:21:00,87
13:22:00,91
13:23:00,93
13:24:00,91
13:25:00,88
13:26:00,86
13:27:00,88
13:28:00,87
13:29:00,87
13:30:00,85
13:31:00,87
13:32:00,85
13:33:00,86
13:34:00,83
13:35:00,81
13:36:00,83
13:37:00,83
13:38:00,82
13:40:00,86
13:41:00,86
13:42:00,94
13:43:00,90
13:44:00,88
13:45:00,89
13:46:00,89
13:47:00,92
13:48:00,102
13:49:00,86
13:50:00,84
13:51:00,83
13:52:00,84
13:53:00,82
13:54:00,81
13:55:00,94
13:56:00,99
13:57:00,86
13:58:00,81
13:59:00,86
14:00:00,88
14:01:00,93
14:02:00,89
14:03:00,85
14:04:00,90
14:05:00,90
14:06:00,89
14:07:00,88
14:08:00,90
14:09:00,87
14:10:00,87
14:11:00,86
14:12:00,85
14:13:00,84
14:14:00,89
14:15:00,90
14:16:00,91
14:17:00,89
14:18:00,92
14:19:00,96
14:20:00,96
14:21:00,93
14:22:00,96
14:23:00,100
14:24:00,93
14:25:00,91
14:26:00,97
14:27:00,94
14:28:00,93
14:29:00,91
14:30:00,96
14:31:00,94
14:32:00,92
14:33:00,94
14:34:00,101
14:35:00,99
14:36:00,96
14:37:00,92
14:38:00,90
14:39:00,89
14:40:00,89
14:41:00,97
14:42:00,92
14:43:00,92
14:44:00,94
14:45:00,91
14:46:00,92
14:47:00,92
14:48:00,93
14:49:00,91
14:50:00,91
14:51:00,89
14:52:00,88
14:53:00,88
14:54:00,88
14:55:00,87
14:56:00,89
14:57:00,88
14:58:00,92
14:59:00,89
15:00:00,93
15:01:00,90
15:02:00,90
15:03:00,92
15:04:00,89
15:05:00,88
15:06:00,91
15:07:00,90
15:08:00,94
15:09:00,88
15:10:00,88
15:11:00,89
15:12:00,92
15:13:00,93
15:14:00,93
15:15:00,92
15:16:00,90
15:17:00,90
15:18:00,91
15:19:00,91
15:20:00,91
15:21:00,92
15:22:00,89
15:23:00,89
15:24:00,88
15:25:00,87
15:26:00,90
15:27:00,89
15:28:00,90
15:29:00,86
15:30:00,87
15:31:00,88
15:32:00,91
15:33:00,87
15:34:00,85
15:35:00,85
15:36:00,75
15:37:00,86
15:38:00,89
15:39:00,92
15:40:00,93
15:41:00,95
15:42:00,101
15:43:00,100
15:44:00,99
15:45:00,96
15:46:00,89
15:47:00,91
15:48:00,92
15:49:00,87
15:50:00,88
15:51:00,92
15:52:00,91
15:53:00,91
15:54:00,92
15:55:00,88
15:56:00,93
15:57:00,95
15:58:00,89
15:59:00,89
16:00:00,90
16:01:00,92
16:02:00,95
16:03:00,95
16:04:00,94
16:05:00,94
16:06:00,89
16:07:00,94
16:08:00,92
16:09:00,90
16:10:00,84
16:11:00,85
16:12:00,86
16:13:00,86
16:14:00,92
16:15:00,98
16:16:00,94
16:17:00,87
16:18:00,86
16:19:00,86
16:20:00,86
16:21:00,88
16:22:00,87
16:26:00,102
16:27:00,103
16:28:00,103
16:29:00,103
16:30:00,106
16:31:00,106
16:32:00,107
16:33:00,109
16:34:00,108
16:35:00,106
16:36:00,106
16:37:00,104
16:38:00,96
16:39:00,96
16:40:00,96
16:41:00,91
16:42:00,79
16:43:00,86
16:44:00,89
16:45:00,79
16:46:00,82
16:47:00,92
16:48:00,94
16:49:00,101
16:50:00,99
16:51:00,95
16:52:00,92
16:53:00,90
16:54:00,90
16:55:00,90
16:56:00,90
16:57:00,92
16:58:00,91
16:59:00,81
17:00:00,74
17:01:00,81
17:02:00,86
17:03:00,90
17:04:00,94
17:05:00,107
17:06:00,111
17:07:00,115
17:08:00,104
17:09:00,90
17:10:00,90
17:11:00,90
17:12:00,92
17:13:00,96
17:14:00,98
17:15:00,93
17:16:00,92
17:17:00,92
17:18:00,92
17:19:00,93
17:20:00,93
17:21:00,91
17:22:00,99
17:23:00,103
17:24:00,109
17:25:00,112
17:26:00,109
17:27:00,98
17:28:00,95
17:29:00,96
17:30:00,90
17:31:00,91
17:32:00,86
17:33:00,56
17:34:00,54
17:35:00,62
17:36:00,69
17:37:00,65
17:38:00,67
17:39:00,69
17:40:00,69
17:41:00,73
17:42:00,81
17:43:00,81
17:44:00,83
17:45:00,82
17:46:00,81
17:47:00,80
17:48:00,84
17:49:00,89
17:50:00,86
17:51:00,88
17:52:00,85
17:53:00,84
17:54:00,77
17:55:00,74
17:56:00,79
17:57:00,85
17:58:00,82
17:59:00,82
18:01:00,80
18:02:00,73
18:03:00,75
18:04:00,77
18:05:00,77
18:06:00,70
18:07:00,75
18:08:00,78
18:09:00,80
18:10:00,81
18:11:00,81
18:12:00,80
18:13:00,78
18:14:00,77
18:15:00,75
18:16:00,74
18:17:00,76
18:18:00,73
18:19:00,72
18:20:00,73
18:21:00,79
18:22:00,77
18:23:00,72
18:24:00,70
18:25:00,64
18:26:00,61
18:27:00,67
18:28:00,65
18:29:00,64
18:30:00,68
18:31:00,64
18:32:00,65
18:33:00,63
18:34:00,64
18:35:00,67
18:36:00,66
18:37:00,78
18:38:00,90
18:39:00,77
18:40:00,76
18:41:00,82
18:42:00,90
18:43:00,87
18:44:00,86
18:45:00,82
18:46:00,80
18:47:00,84
18:48:00,80
18:49:00,79
18:50:00,74
18:51:00,76
18:52:00,78
18:53:00,77
18:54:00,78
18:55:00,79
18:56:00,79
18:57:00,78
18:58:00,80
18:59:00,81
19:00:00,81
19:01:00,82
19:02:00,81
19:03:00,82
19:04:00,85
19:05:00,82
19:06:00,82
19:07:00,84
19:08:00,85
19:09:00,96
19:10:00,113
19:11:00,108
19:12:00,93
19:13:00,78
19:14:00,83
19:15:00,93
19:16:00,91
19:17:00,103
19:18:00,100
19:19:00,94
19:20:00,90
19:21:00,88
