time,value
00:00:00,87
00:01:00,88
00:02:00,90
00:03:00,87
00:04:00,96
00:05:00,95
00:06:00,95
00:07:00,98
00:08:00,96
00:09:00,96
00:10:00,100
00:11:00,96
00:12:00,95
00:13:00,97
00:14:00,94
00:15:00,97
00:16:00,97
00:17:00,91
00:18:00,89
00:19:00,90
00:20:00,86
00:21:00,88
00:22:00,86
00:23:00,84
00:24:00,83
00:25:00,82
00:26:00,83
00:27:00,82
00:28:00,83
00:29:00,82
00:30:00,86
00:31:00,81
00:32:00,83
00:33:00,81
00:34:00,83
00:35:00,81
00:36:00,80
00:37:00,81
00:38:00,81
00:39:00,83
00:40:00,78
00:41:00,78
00:42:00,80
00:43:00,79
00:44:00,79
00:45:00,79
00:46:00,78
00:47:00,84
00:48:00,88
00:49:00,87
00:50:00,84
00:51:00,87
00:52:00,87
00:53:00,87
00:54:00,85
00:55:00,85
00:56:00,82
00:57:00,82
00:58:00,83
00:59:00,80
01:00:00,80
01:01:00,82
01:02:00,78
01:03:00,78
01:04:00,77
01:05:00,82
01:06:00,88
01:07:00,88
01:08:00,92
01:09:00,101
01:10:00,103
01:11:00,104
01:12:00,117
01:13:00,125
01:14:00,100
01:15:00,95
01:16:00,92
01:17:00,87
01:18:00,89
01:19:00,88
01:20:00,85
01:21:00,85
01:22:00,85
01:23:00,84
01:24:00,83
01:25:00,82
01:26:00,81
01:27:00,82
01:28:00,82
01:29:00,79
01:30:00,86
01:31:00,83
01:32:00,84
01:33:00,81
01:34:00,80
01:35:00,83
01:36:00,77
01:37:00,79
01:38:00,81
01:39:00,79
01:40:00,77
01:41:00,78
01:42:00,78
01:43:00,80
01:44:00,76
01:45:00,77
01:46:00,79
01:47:00,79
01:48:00,78
01:49:00,76
01:50:00,78
01:51:00,78
01:52:00,78
01:53:00,77
01:54:00,77
01:55:00,79
01:56:00,78
01:57:00,78
01:58:00,81
01:59:00,81
02:00:00,80
02:01:00,82
02:02:00,82
02:03:00,82
02:04:00,79
02:05:00,80
02:06:00,80
02:07:00,80
02:08:00,81
02:09:00,82
02:10:00,81
02:11:00,80
02:12:00,82
02:13:00,80
02:14:00,80
02:15:00,81
02:16:00,82
02:17:00,82
02:18:00,82
02:19:00,81
02:20:00,82
02:21:00,79
02:22:00,82
02:23:00,81
02:24:00,80
02:25:00,80
02:26:00,78
02:27:00,81
02:28:00,82
02:29:00,75
02:30:00,77
02:31:00,76
02:32:00,75
02:33:00,73
02:34:00,82
02:35:00,84
02:36:00,83
02:37:00,83
02:38:00,83
02:39:00,77
02:40:00,77
02:41:00,76
02:42:00,78
02:43:00,79
02:44:00,76
02:45:00,78
02:46:00,73
02:47:00,75
02:48:00,77
02:49:00,76
02:50:00,75
02:51:00,75
02:52:00,73
02:53:00,73
02:54:00,73
02:55:00,73
02:56:00,74
02:57:00,74
02:58:00,75
02:59:00,74
03:00:00,75
03:01:00,77
03:02:00,77
03:03:00,74
03:04:00,75
03:05:00,71
03:06:00,71
03:07:00,69
03:08:00,69
03:09:00,69
03:10:00,71
03:11:00,68
03:12:00,68
03:13:00,69
03:14:00,72
03:15:00,76
03:16:00,74
03:17:00,72
03:18:00,71
03:19:00,72
03:20:00,73
03:21:00,73
03:22:00,73
03:23:00,74
03:24:00,75
03:25:00,75
03:26:00,75
03:27:00,75
03:28:00,76
03:29:00,76
03:30:00,76
03:31:00,76
03:32:00,76
03:33:00,75
03:34:00,75
03:35:00,75
03:36:00,75
03:37:00,76
03:38:00,76
03:39:00,76
03:40:00,76
03:41:00,76
03:42:00,76
03:43:00,75
03:44:00,75
03:45:00,75
03:46:00,76
03:47:00,76
03:48:00,76
03:49:00,76
03:50:00,77
03:51:00,70
03:52:00,74
03:53:00,72
03:54:00,74
03:55:00,75
03:56:00,72
03:57:00,73
03:58:00,75
03:59:00,82
04:00:00,72
04:01:00,69
04:02:00,73
04:03:00,74
04:04:00,77
04:05:00,71
04:06:00,75
04:07:00,75
04:08:00,75
04:09:00,74
04:10:00,72
04:11:00,73
04:12:00,72
04:13:00,70
04:14:00,71
04:15:00,73
04:16:00,72
04:17:00,75
04:18:00,74
04:19:00,72
04:20:00,72
04:21:00,74
04:22:00,69
04:23:00,69
04:24:00,70
04:25:00,73
04:26:00,71
04:27:00,71
04:28:00,72
04:29:00,76
04:30:00,69
04:31:00,69
04:32:00,67
04:33:00,72
04:34:00,69
04:35:00,72
04:36:00,74
04:37:00,74
04:38:00,75
04:39:00,74
04:40:00,75
04:41:00,71
04:42:00,71
04:43:00,71
04:44:00,73
04:45:00,79
04:46:00,69
04:47:00,70
04:48:00,72
04:49:00,69
04:50:00,71
04:51:00,73
04:52:00,71
04:53:00,73
04:54:00,71
04:55:00,72
04:56:00,71
04:57:00,70
04:58:00,73
04:59:00,70
