time,value
00:00:00,77
00:01:00,77
00:02:00,79
00:03:00,80
00:04:00,81
00:05:00,83
00:06:00,82
00:07:00,80
00:08:00,80
00:09:00,77
00:10:00,77
00:11:00,77
00:12:00,77
00:13:00,74
00:14:00,72
00:15:00,72
00:16:00,74
00:17:00,75
00:18:00,73
00:19:00,76
00:20:00,76
00:21:00,75
00:22:00,76
00:23:00,75
00:24:00,75
00:25:00,72
00:26:00,76
00:27:00,79
00:28:00,82
00:29:00,83
00:30:00,79
00:31:00,79
00:32:00,81
00:33:00,80
00:34:00,79
00:35:00,81
00:36:00,82
00:37:00,81
00:38:00,86
00:39:00,84
00:40:00,81
00:41:00,79
00:42:00,80
00:43:00,80
00:44:00,74
00:45:00,76
00:46:00,77
00:47:00,77
00:48:00,74
00:49:00,77
00:50:00,79
00:51:00,79
00:52:00,80
00:53:00,78
00:54:00,79
00:55:00,79
00:56:00,80
00:57:00,78
00:58:00,76
00:59:00,79
01:00:00,81
01:01:00,82
01:02:00,79
01:03:00,76
01:04:00,76
01:05:00,76
01:06:00,77
01:07:00,81
01:08:00,81
01:09:00,76
01:10:00,79
01:11:00,76
01:12:00,77
01:13:00,84
01:14:00,81
01:15:00,84
01:16:00,80
01:17:00,81
01:18:00,78
01:19:00,78
01:20:00,78
01:21:00,79
01:22:00,79
01:23:00,80
01:24:00,80
01:25:00,78
01:26:00,77
01:27:00,80
01:28:00,79
01:29:00,77
01:30:00,79
01:31:00,79
01:32:00,77
01:33:00,76
01:34:00,77
01:35:00,79
01:36:00,78
01:37:00,77
01:38:00,75
01:39:00,75
01:40:00,77
01:41:00,77
01:42:00,76
01:43:00,76
01:44:00,75
01:45:00,76
01:46:00,77
01:47:00,76
01:48:00,77
01:49:00,75
01:50:00,75
01:51:00,75
01:52:00,76
01:53:00,76
01:54:00,74
01:55:00,75
01:56:00,75
01:57:00,74
01:58:00,77
01:59:00,74
02:00:00,71
02:01:00,71
02:02:00,70
02:03:00,70
02:04:00,70
02:05:00,68
02:06:00,68
02:07:00,70
02:08:00,71
02:09:00,72
02:10:00,71
02:11:00,72
02:12:00,71
02:13:00,72
02:14:00,72
02:15:00,73
02:16:00,71
02:17:00,72
02:18:00,71
02:19:00,72
02:20:00,71
02:21:00,69
02:22:00,71
02:23:00,73
02:24:00,72
02:25:00,70
02:26:00,75
02:27:00,73
02:28:00,72
02:29:00,70
02:30:00,71
02:31:00,70
02:32:00,69
02:33:00,70
02:34:00,68
02:35:00,69
02:36:00,68
02:37:00,69
02:38:00,70
02:39:00,66
02:40:00,68
02:41:00,69
02:42:00,70
02:43:00,71
02:44:00,71
02:45:00,72
02:46:00,71
02:47:00,73
02:48:00,69
02:49:00,67
02:50:00,69
02:51:00,69
02:52:00,69
02:53:00,71
02:54:00,70
02:55:00,72
02:56:00,72
02:57:00,72
02:58:00,72
02:59:00,71
03:00:00,71
03:01:00,72
03:02:00,72
03:03:00,72
03:04:00,73
03:05:00,72
03:06:00,72
03:07:00,72
03:08:00,72
03:09:00,72
03:10:00,71
03:11:00,70
03:12:00,72
03:13:00,69
03:14:00,67
03:15:00,68
03:16:00,75
03:17:00,69
03:18:00,69
03:19:00,70
