time,value
00:00:00,81
00:01:00,81
00:02:00,81
00:03:00,81
00:04:00,78
00:05:00,77
00:06:00,82
00:07:00,82
00:08:00,82
00:09:00,83
00:10:00,83
00:11:00,81
00:12:00,80
00:13:00,79
00:14:00,79
00:15:00,79
00:16:00,78
00:17:00,78
00:18:00,78
00:19:00,78
00:20:00,79
00:21:00,76
00:22:00,78
00:23:00,79
00:24:00,77
00:25:00,82
00:26:00,83
00:27:00,81
00:28:00,81
00:29:00,81
00:30:00,81
00:31:00,80
00:32:00,79
00:33:00,78
00:34:00,77
00:35:00,78
00:36:00,77
00:37:00,77
00:38:00,77
00:39:00,77
00:40:00,77
00:41:00,77
00:42:00,76
00:43:00,76
00:44:00,77
00:45:00,76
00:46:00,76
00:47:00,76
00:48:00,76
00:49:00,77
00:50:00,76
00:51:00,76
00:52:00,76
00:53:00,76
00:54:00,76
00:55:00,76
00:56:00,76
00:57:00,76
00:58:00,76
00:59:00,76
01:00:00,75
01:01:00,75
01:02:00,75
01:03:00,76
01:04:00,76
01:05:00,77
01:06:00,77
01:07:00,76
01:08:00,76
01:09:00,80
01:10:00,75
01:11:00,76
01:12:00,78
01:13:00,74
01:14:00,74
01:15:00,74
01:16:00,74
01:17:00,75
01:18:00,74
01:19:00,74
01:20:00,73
01:21:00,73
01:22:00,73
01:23:00,74
01:24:00,73
01:25:00,75
01:26:00,71
01:27:00,73
01:28:00,74
01:29:00,74
01:30:00,75
01:31:00,74
01:32:00,74
01:33:00,74
01:34:00,73
01:35:00,76
01:36:00,77
01:37:00,72
01:38:00,71
01:39:00,71
01:40:00,72
01:41:00,76
01:42:00,73
01:43:00,75
01:44:00,73
01:45:00,68
01:46:00,70
01:47:00,73
01:48:00,69
01:49:00,69
01:50:00,66
01:51:00,70
01:52:00,70
01:53:00,63
01:54:00,65
01:55:00,70
01:56:00,69
01:57:00,71
01:58:00,69
01:59:00,69
02:00:00,72
02:01:00,72
02:02:00,67
02:03:00,67
02:04:00,65
02:05:00,68
02:06:00,69
02:07:00,66
02:08:00,68
02:09:00,66
02:10:00,68
02:11:00,70
02:12:00,69
02:13:00,71
02:14:00,70
02:15:00,70
02:16:00,64
02:17:00,65
02:18:00,69
02:19:00,69
02:20:00,66
02:21:00,69
02:22:00,66
02:23:00,70
02:24:00,76
02:25:00,81
02:26:00,81
02:27:00,80
02:28:00,82
02:29:00,83
02:30:00,83
02:31:00,84
02:32:00,83
02:33:00,83
02:34:00,82
02:35:00,75
02:36:00,67
02:37:00,69
02:38:00,69
02:39:00,70
02:40:00,69
02:41:00,66
02:42:00,65
02:43:00,66
02:44:00,70
02:45:00,68
02:46:00,67
02:47:00,67
02:48:00,66
02:49:00,66
02:50:00,67
02:51:00,68
02:52:00,66
02:53:00,64
02:54:00,63
02:55:00,64
02:56:00,71
02:57:00,66
02:58:00,66
02:59:00,65
03:00:00,68
03:01:00,63
03:02:00,65
03:03:00,63
03:04:00,63
03:05:00,70
03:06:00,71
03:07:00,76
03:08:00,77
03:09:00,79
03:10:00,81
03:11:00,83
03:12:00,83
03:13:00,84
03:14:00,83
03:15:00,86
03:16:00,87
03:17:00,85
03:18:00,87
03:19:00,86
03:20:00,85
03:22:00,85
03:24:00,74
03:25:00,66
03:26:00,65
03:27:00,66
03:28:00,66
03:29:00,65
03:30:00,67
03:31:00,66
03:32:00,65
03:33:00,64
03:34:00,66
03:35:00,66
03:36:00,67
03:37:00,66
03:38:00,67
03:39:00,66
03:40:00,66
03:41:00,66
03:42:00,67
03:43:00,68
03:44:00,67
03:45:00,67
03:46:00,67
03:47:00,68
03:48:00,67
03:49:00,66
03:50:00,67
03:51:00,68
03:52:00,67
03:53:00,65
03:54:00,67
03:55:00,67
03:56:00,68
03:57:00,67
03:58:00,68
03:59:00,68
04:00:00,68
04:01:00,68
04:02:00,68
04:03:00,68
04:04:00,69
04:05:00,73
04:06:00,79
04:07:00,80
04:08:00,78
04:09:00,79
04:10:00,76
04:11:00,78
04:12:00,74
04:13:00,74
04:14:00,73
04:15:00,65
04:16:00,67
04:17:00,72
04:18:00,70
04:19:00,68
04:20:00,66
04:21:00,72
04:22:00,66
04:23:00,68
04:24:00,74
04:25:00,68
04:26:00,68
04:27:00,69
04:28:00,68
04:29:00,66
04:30:00,68
04:31:00,68
04:32:00,65
04:33:00,63
04:34:00,66
04:35:00,64
04:36:00,64
04:37:00,63
04:38:00,63
04:39:00,64
04:40:00,64
04:41:00,63
04:42:00,63
04:43:00,63
04:44:00,63
04:45:00,63
04:46:00,63
04:47:00,62
04:48:00,63
04:49:00,62
04:50:00,63
04:51:00,63
04:52:00,63
04:53:00,63
04:54:00,63
04:55:00,64
04:56:00,64
04:57:00,64
04:58:00,65
04:59:00,64
05:00:00,64
05:01:00,65
05:02:00,66
05:03:00,66
05:04:00,67
05:05:00,68
05:06:00,70
05:07:00,69
05:08:00,66
05:09:00,65
05:10:00,65
05:11:00,66
05:12:00,62
05:13:00,65
05:14:00,65
05:15:00,62
05:16:00,64
05:17:00,64
05:18:00,62
05:19:00,67
05:20:00,67
05:21:00,65
05:22:00,65
05:23:00,70
05:24:00,75
05:25:00,78
05:26:00,79
05:27:00,78
05:28:00,78
05:29:00,78
05:30:00,79
05:32:00,69
05:33:00,63
05:34:00,62
05:35:00,64
05:36:00,61
05:37:00,62
05:38:00,63
05:39:00,64
05:40:00,63
05:41:00,64
05:42:00,64
05:43:00,62
05:44:00,61
05:45:00,63
05:46:00,63
05:47:00,62
05:48:00,63
05:49:00,62
05:50:00,63
05:51:00,65
05:52:00,68
05:53:00,66
05:54:00,64
05:55:00,64
05:56:00,70
05:57:00,64
05:58:00,69
05:59:00,72
06:00:00,69
06:01:00,67
06:02:00,60
06:03:00,62
06:04:00,61
06:05:00,66
06:06:00,66
06:07:00,64
06:08:00,64
06:09:00,62
06:10:00,64
06:11:00,63
06:12:00,63
06:13:00,67
06:14:00,64
06:15:00,64
06:16:00,63
06:17:00,65
06:18:00,64
06:19:00,60
06:20:00,65
06:21:00,68
06:22:00,67
06:23:00,65
06:25:00,64
06:26:00,64
06:27:00,63
06:28:00,63
06:29:00,63
06:30:00,64
06:31:00,62
06:32:00,63
06:33:00,62
06:34:00,63
06:35:00,63
06:36:00,63
06:37:00,62
06:38:00,64
06:39:00,64
06:40:00,62
06:41:00,62
06:42:00,63
06:43:00,63
06:44:00,63
06:45:00,65
06:46:00,64
06:47:00,65
06:48:00,64
06:49:00,65
06:50:00,64
06:51:00,73
06:52:00,81
06:53:00,84
06:54:00,81
06:55:00,82
06:56:00,84
06:57:00,84
06:58:00,80
06:59:00,80
07:00:00,75
07:01:00,67
07:02:00,61
07:03:00,62
07:04:00,61
07:05:00,65
07:06:00,63
07:07:00,60
07:08:00,63
07:09:00,63
07:10:00,62
07:11:00,61
07:12:00,63
07:13:00,60
07:14:00,61
07:15:00,63
07:16:00,62
07:17:00,63
07:18:00,62
07:19:00,63
07:20:00,66
07:21:00,62
07:22:00,63
07:23:00,62
07:24:00,64
07:25:00,62
07:26:00,65
07:27:00,63
07:28:00,63
07:29:00,62
07:30:00,62
07:31:00,63
07:32:00,64
07:33:00,67
07:34:00,65
07:35:00,67
07:36:00,66
07:37:00,65
07:38:00,65
07:39:00,63
07:40:00,64
07:41:00,66
07:42:00,65
07:43:00,65
07:44:00,65
07:45:00,69
07:46:00,70
07:47:00,67
07:48:00,69
07:49:00,67
07:50:00,71
07:51:00,68
