time,value
00:00:00,72
00:01:00,69
00:02:00,72
00:03:00,72
00:04:00,71
00:05:00,75
00:06:00,74
00:07:00,77
00:08:00,77
00:09:00,75
00:10:00,76
00:11:00,74
00:12:00,76
00:13:00,76
00:14:00,72
00:15:00,73
00:16:00,77
00:17:00,74
00:18:00,77
00:19:00,77
00:20:00,76
00:21:00,74
00:22:00,73
00:23:00,76
00:24:00,76
00:25:00,76
00:26:00,75
00:27:00,76
00:28:00,77
00:29:00,75
00:30:00,75
00:31:00,75
00:32:00,76
00:33:00,77
00:34:00,80
00:35:00,77
00:36:00,74
00:37:00,75
00:38:00,75
00:39:00,76
00:40:00,77
00:41:00,75
00:42:00,72
00:43:00,71
00:44:00,76
00:45:00,73
00:46:00,74
00:47:00,81
00:48:00,83
00:49:00,79
00:50:00,78
00:51:00,75
00:52:00,81
00:53:00,76
00:54:00,79
00:55:00,76
00:56:00,70
00:57:00,80
00:58:00,89
00:59:00,87
01:00:00,75
01:01:00,82
01:02:00,85
01:03:00,83
01:04:00,78
01:05:00,89
01:06:00,94
01:07:00,96
01:08:00,91
01:09:00,80
01:10:00,89
01:11:00,84
01:12:00,89
01:13:00,88
01:14:00,85
01:15:00,93
01:16:00,89
01:17:00,85
01:18:00,82
01:19:00,83
01:20:00,84
01:21:00,84
01:22:00,83
01:23:00,84
01:24:00,82
01:25:00,89
01:26:00,79
01:27:00,80
01:28:00,81
01:29:00,82
01:30:00,81
01:31:00,88
01:32:00,88
01:33:00,83
01:34:00,78
01:35:00,81
01:36:00,83
01:37:00,81
01:38:00,82
01:39:00,80
01:40:00,84
01:41:00,83
01:42:00,84
01:43:00,85
01:44:00,85
01:45:00,87
01:46:00,86
01:47:00,85
01:48:00,87
01:49:00,86
01:50:00,86
01:51:00,88
01:52:00,86
01:53:00,86
01:54:00,86
01:55:00,86
01:56:00,85
01:57:00,86
01:58:00,86
01:59:00,87
02:00:00,87
02:01:00,86
02:02:00,87
02:03:00,86
02:04:00,85
02:05:00,84
02:06:00,87
02:07:00,87
02:08:00,87
02:09:00,87
02:10:00,87
