time,value
00:00:00,81
00:01:00,82
00:02:00,84
00:03:00,83
00:04:00,81
00:05:00,79
00:06:00,80
00:07:00,78
00:08:00,77
00:09:00,77
00:10:00,78
00:11:00,76
00:12:00,75
00:13:00,78
00:14:00,77
00:15:00,75
00:16:00,76
00:17:00,73
00:18:00,75
00:19:00,75
00:20:00,76
00:21:00,78
00:22:00,77
00:23:00,77
00:24:00,78
00:25:00,76
00:26:00,77
00:27:00,80
00:28:00,77
00:29:00,77
00:30:00,77
00:31:00,79
00:32:00,77
00:33:00,78
00:34:00,75
00:35:00,76
00:36:00,74
00:37:00,77
00:38:00,75
00:39:00,76
00:40:00,79
00:41:00,80
00:42:00,76
00:43:00,74
00:44:00,83
00:45:00,96
00:46:00,79
00:49:00,78
00:50:00,79
00:51:00,81
00:52:00,80
00:53:00,79
00:54:00,80
00:55:00,79
00:56:00,80
00:57:00,77
00:58:00,75
00:59:00,77
01:00:00,76
01:01:00,77
01:02:00,79
01:03:00,76
01:04:00,77
01:08:00,77
01:09:00,76
01:10:00,76
01:11:00,77
01:12:00,76
01:13:00,75
01:14:00,77
01:15:00,77
01:16:00,77
01:17:00,76
01:18:00,76
01:19:00,76
01:20:00,75
01:21:00,75
01:22:00,76
01:23:00,76
01:24:00,74
01:25:00,76
01:26:00,79
01:27:00,76
01:28:00,76
01:29:00,76
01:30:00,75
01:31:00,78
01:32:00,72
01:33:00,74
01:34:00,75
01:35:00,76
01:36:00,78
01:37:00,79
01:38:00,78
01:39:00,77
01:40:00,76
01:41:00,74
01:42:00,71
01:43:00,71
01:44:00,70
01:45:00,70
01:46:00,71
01:47:00,71
01:48:00,71
01:49:00,72
01:50:00,69
01:51:00,71
01:52:00,71
01:53:00,71
01:54:00,68
01:55:00,68
01:56:00,70
01:57:00,69
01:58:00,68
01:59:00,68
02:00:00,69
02:01:00,68
02:02:00,66
02:03:00,68
02:04:00,67
02:05:00,67
02:06:00,68
02:07:00,69
02:08:00,67
02:09:00,68
02:10:00,67
02:11:00,68
02:12:00,69
02:13:00,69
02:14:00,70
02:15:00,68
02:16:00,69
02:17:00,70
02:18:00,68
02:19:00,69
02:20:00,69
02:21:00,68
02:22:00,68
02:23:00,69
02:24:00,69
02:25:00,69
02:26:00,69
02:27:00,69
02:28:00,69
02:29:00,70
02:30:00,68
02:31:00,67
02:32:00,69
02:33:00,70
02:34:00,69
02:35:00,71
02:36:00,69
02:37:00,70
02:38:00,70
02:39:00,71
02:40:00,69
02:41:00,69
02:42:00,72
02:43:00,72
02:44:00,69
02:45:00,67
02:46:00,65
02:47:00,61
02:48:00,61
02:49:00,67
02:50:00,69
02:51:00,67
02:52:00,69
02:53:00,67
02:54:00,67
02:55:00,69
02:56:00,66
02:57:00,65
02:58:00,65
02:59:00,67
03:00:00,62
03:01:00,65
03:02:00,69
03:03:00,70
03:04:00,67
03:05:00,69
03:06:00,70
03:07:00,69
03:08:00,69
03:09:00,69
03:10:00,74
03:11:00,70
03:12:00,66
03:13:00,67
03:14:00,66
03:15:00,67
03:16:00,66
03:17:00,66
03:18:00,67
03:19:00,67
03:20:00,66
03:21:00,67
03:22:00,67
03:23:00,68
03:24:00,69
03:25:00,69
