time,value
00:00:00,71
00:01:00,67
00:02:00,68
00:03:00,71
00:04:00,76
00:05:00,70
00:06:00,70
00:07:00,67
00:08:00,67
00:09:00,71
00:10:00,73
00:11:00,70
00:12:00,71
00:13:00,70
00:14:00,73
00:15:00,70
00:16:00,70
00:17:00,73
00:18:00,69
00:19:00,71
00:20:00,72
00:21:00,74
00:22:00,80
00:23:00,81
00:24:00,76
00:25:00,74
00:26:00,72
00:27:00,69
00:28:00,69
00:29:00,70
00:30:00,67
00:31:00,69
00:32:00,77
00:33:00,71
00:34:00,73
00:35:00,71
00:36:00,73
00:37:00,71
00:38:00,78
00:39:00,80
00:40:00,78
00:41:00,82
00:42:00,82
00:43:00,81
00:44:00,76
00:45:00,76
00:46:00,76
00:47:00,79
00:48:00,77
00:49:00,77
00:50:00,75
00:51:00,76
00:52:00,75
00:53:00,76
00:54:00,76
00:55:00,77
00:56:00,77
00:57:00,76
00:58:00,78
00:59:00,78
01:00:00,78
01:01:00,76
01:02:00,76
01:03:00,78
01:04:00,78
01:05:00,77
01:06:00,77
01:07:00,77
01:08:00,76
01:09:00,77
01:10:00,75
01:11:00,75
01:12:00,76
01:13:00,76
01:14:00,76
01:15:00,76
01:16:00,75
01:17:00,75
01:18:00,75
01:19:00,79
01:20:00,71
01:21:00,72
01:22:00,70
01:23:00,70
01:24:00,70
01:25:00,70
01:26:00,71
01:27:00,70
01:28:00,71
01:29:00,70
01:30:00,71
01:31:00,71
01:32:00,71
01:33:00,71
01:34:00,72
01:35:00,71
01:36:00,71
01:37:00,71
01:38:00,72
01:39:00,71
01:40:00,71
01:41:00,72
01:42:00,72
01:43:00,76
01:44:00,76
01:45:00,73
01:46:00,72
01:47:00,75
01:48:00,78
01:49:00,73
01:50:00,75
01:51:00,76
01:52:00,76
01:53:00,77
01:54:00,80
01:55:00,82
01:56:00,84
01:57:00,81
01:58:00,80
01:59:00,79
02:00:00,76
02:01:00,76
02:02:00,75
02:03:00,75
02:04:00,78
02:05:00,78
02:06:00,79
02:07:00,78
02:08:00,73
02:09:00,76
02:10:00,74
02:11:00,70
02:12:00,70
02:13:00,73
02:14:00,73
02:15:00,74
02:16:00,72
02:17:00,76
02:18:00,73
02:19:00,73
02:20:00,74
02:21:00,72
02:22:00,72
02:23:00,70
02:24:00,71
02:25:00,71
02:26:00,73
02:27:00,71
02:28:00,68
02:29:00,71
02:30:00,71
02:31:00,72
02:34:00,69
02:35:00,70
02:36:00,69
02:37:00,71
02:38:00,72
02:39:00,73
02:40:00,71
02:41:00,73
02:42:00,73
02:43:00,74
02:44:00,74
02:45:00,75
02:46:00,74
02:47:00,75
02:48:00,75
02:49:00,74
02:50:00,74
02:51:00,73
02:52:00,74
02:53:00,73
02:54:00,74
02:55:00,76
02:56:00,76
02:57:00,82
02:58:00,78
02:59:00,72
03:00:00,74
03:01:00,77
03:02:00,74
03:03:00,75
03:04:00,75
03:05:00,70
03:06:00,70
03:07:00,74
03:08:00,72
03:09:00,73
03:10:00,73
03:11:00,73
03:12:00,71
03:13:00,69
03:14:00,72
03:15:00,72
03:16:00,68
03:17:00,72
03:18:00,69
03:19:00,71
03:20:00,70
03:21:00,72
03:22:00,69
03:23:00,70
03:24:00,71
03:25:00,68
03:26:00,66
03:27:00,70
03:28:00,72
03:29:00,65
03:30:00,69
03:31:00,65
03:32:00,63
03:33:00,64
03:34:00,68
03:35:00,70
03:36:00,74
03:37:00,63
03:38:00,71
03:39:00,68
03:40:00,66
03:41:00,68
03:42:00,70
03:43:00,71
03:44:00,72
03:45:00,75
03:46:00,76
03:47:00,76
03:48:00,75
03:49:00,75
03:50:00,74
03:51:00,74
03:52:00,74
03:53:00,76
03:54:00,76
03:55:00,72
03:56:00,71
03:57:00,71
03:58:00,70
03:59:00,69
04:00:00,70
04:01:00,70
04:02:00,69
04:03:00,70
04:04:00,71
04:05:00,75
04:06:00,74
