time,value
00:00:00,86
00:01:00,86
00:02:00,93
00:03:00,85
00:04:00,74
00:05:00,77
00:06:00,98
00:07:00,100
00:09:00,95
00:10:00,93
00:11:00,90
00:13:00,84
00:14:00,86
00:15:00,101
00:16:00,116
00:17:00,96
00:18:00,101
00:19:00,113
00:22:00,104
00:23:00,101
00:26:00,110
00:27:00,108
00:28:00,87
00:29:00,82
00:30:00,82
00:31:00,80
00:32:00,82
00:33:00,82
00:34:00,82
00:35:00,82
00:36:00,91
00:37:00,93
00:38:00,78
00:39:00,87
00:40:00,91
00:41:00,96
00:42:00,90
00:43:00,87
00:44:00,83
00:45:00,85
00:46:00,85
00:47:00,85
00:48:00,84
00:49:00,83
00:50:00,83
00:51:00,83
00:52:00,82
00:53:00,83
00:54:00,82
00:55:00,84
00:56:00,83
00:57:00,80
00:58:00,82
00:59:00,81
01:00:00,81
01:01:00,83
01:02:00,83
01:03:00,81
01:04:00,80
01:05:00,81
01:06:00,82
01:07:00,85
01:08:00,82
01:09:00,82
01:10:00,84
01:11:00,82
01:12:00,84
01:13:00,83
01:14:00,84
01:15:00,84
01:16:00,82
01:17:00,81
01:18:00,83
01:19:00,84
01:20:00,85
01:21:00,84
01:22:00,84
01:23:00,84
01:24:00,83
01:25:00,81
01:26:00,81
01:27:00,81
01:28:00,81
01:29:00,81
01:30:00,82
01:31:00,81
01:32:00,83
01:33:00,84
01:34:00,83
01:35:00,82
01:36:00,83
01:37:00,82
01:38:00,81
01:39:00,81
01:40:00,81
01:41:00,77
01:42:00,80
01:43:00,81
01:44:00,81
01:45:00,81
01:46:00,80
01:47:00,80
01:48:00,78
01:49:00,79
01:50:00,79
01:51:00,79
01:52:00,80
01:53:00,80
01:54:00,79
01:55:00,80
01:56:00,80
01:57:00,78
01:58:00,77
01:59:00,76
02:02:00,77
02:03:00,83
02:04:00,82
02:05:00,78
02:06:00,78
02:07:00,77
02:08:00,77
02:09:00,74
02:10:00,75
02:11:00,76
02:12:00,76
02:13:00,76
02:14:00,75
02:15:00,76
02:16:00,77
02:17:00,77
02:18:00,78
02:19:00,77
02:20:00,76
02:21:00,77
02:22:00,74
02:23:00,77
02:24:00,75
02:25:00,76
02:26:00,76
02:27:00,74
02:28:00,76
02:29:00,74
02:30:00,76
02:31:00,76
02:32:00,75
02:33:00,73
02:34:00,72
02:35:00,76
02:36:00,73
02:37:00,74
02:38:00,75
02:39:00,76
02:40:00,74
02:41:00,75
02:42:00,74
02:43:00,74
02:44:00,75
02:45:00,76
02:46:00,75
02:47:00,77
02:48:00,73
02:49:00,81
02:50:00,79
02:51:00,85
02:52:00,86
02:53:00,79
02:54:00,69
02:55:00,61
02:56:00,63
02:57:00,63
02:58:00,64
02:59:00,65
03:00:00,68
03:01:00,73
03:02:00,74
03:03:00,74
03:04:00,73
03:05:00,72
03:06:00,70
03:07:00,71
03:08:00,72
03:09:00,72
03:10:00,71
03:11:00,71
03:12:00,71
03:13:00,69
03:14:00,72
03:15:00,70
03:16:00,68
03:17:00,67
03:18:00,67
03:19:00,69
03:20:00,67
03:21:00,68
03:22:00,68
03:23:00,68
03:24:00,67
03:25:00,69
03:26:00,68
03:27:00,68
03:28:00,67
03:29:00,70
03:30:00,67
03:31:00,68
03:32:00,70
03:33:00,70
03:34:00,70
03:35:00,69
03:36:00,69
03:37:00,70
03:38:00,70
03:39:00,69
03:40:00,67
03:41:00,66
03:42:00,65
03:43:00,66
03:44:00,67
03:45:00,68
03:46:00,67
03:47:00,66
03:48:00,65
03:49:00,66
03:50:00,68
03:51:00,68
03:52:00,70
03:53:00,69
03:54:00,69
03:55:00,68
03:56:00,72
03:57:00,70
03:58:00,66
03:59:00,64
04:00:00,71
04:01:00,75
04:02:00,72
04:03:00,72
04:04:00,73
04:05:00,71
04:06:00,70
04:07:00,73
04:08:00,69
04:09:00,73
04:10:00,68
04:11:00,69
04:12:00,69
04:13:00,69
04:14:00,70
04:15:00,69
04:16:00,71
04:17:00,72
04:18:00,74
04:19:00,68
04:20:00,67
04:21:00,71
04:22:00,68
04:23:00,66
04:24:00,71
04:25:00,68
04:26:00,72
04:27:00,74
04:28:00,70
04:29:00,69
04:30:00,70
04:31:00,69
04:32:00,69
04:33:00,65
04:34:00,69
04:35:00,70
04:36:00,68
04:37:00,69
04:38:00,70
04:39:00,69
04:40:00,69
04:41:00,68
04:42:00,68
04:43:00,68
04:44:00,69
04:45:00,68
04:46:00,67
04:47:00,68
04:48:00,67
04:49:00,68
04:50:00,68
04:51:00,68
04:52:00,69
04:54:00,69
04:55:00,69
04:56:00,68
04:57:00,69
04:58:00,69
04:59:00,68
05:00:00,69
05:01:00,68
05:02:00,67
05:03:00,69
05:04:00,68
05:05:00,69
05:06:00,69
05:07:00,69
05:08:00,69
05:09:00,70
05:10:00,70
05:11:00,70
05:12:00,71
05:13:00,71
05:14:00,72
05:15:00,72
05:16:00,72
05:17:00,74
05:18:00,73
05:19:00,74
05:20:00,74
05:21:00,75
05:22:00,76
05:23:00,72
05:24:00,75
05:25:00,75
05:26:00,76
05:27:00,74
05:28:00,73
05:29:00,72
05:30:00,73
05:31:00,73
05:32:00,75
05:33:00,72
05:34:00,73
05:35:00,73
05:36:00,73
05:37:00,74
05:38:00,73
05:39:00,73
05:40:00,75
05:41:00,72
05:42:00,75
05:43:00,78
05:44:00,76
05:45:00,75
05:46:00,74
05:47:00,75
05:48:00,75
05:49:00,75
05:50:00,76
05:51:00,73
05:52:00,71
05:53:00,72
05:54:00,69
05:55:00,70
05:56:00,70
05:57:00,69
05:58:00,68
05:59:00,67
06:00:00,65
06:01:00,67
06:02:00,67
06:03:00,66
06:04:00,66
06:05:00,67
06:06:00,66
06:07:00,66
06:08:00,66
06:09:00,66
06:10:00,65
06:11:00,66
06:12:00,66
06:13:00,66
06:14:00,67
06:15:00,69
06:16:00,68
06:17:00,69
06:18:00,69
06:19:00,70
06:20:00,70
06:21:00,71
06:22:00,70
06:23:00,70
06:24:00,71
06:25:00,72
06:26:00,70
06:27:00,72
06:28:00,72
06:29:00,72
06:30:00,73
06:31:00,71
06:32:00,72
06:33:00,72
06:34:00,73
06:35:00,73
06:36:00,73
06:37:00,70
06:38:00,73
06:39:00,73
06:40:00,73
06:41:00,73
06:42:00,72
06:43:00,73
06:44:00,75
06:45:00,76
06:46:00,78
06:47:00,75
06:48:00,76
06:49:00,79
06:50:00,75
06:51:00,74
06:52:00,75
06:53:00,75
06:54:00,74
06:55:00,76
06:56:00,69
06:57:00,69
06:58:00,73
06:59:00,73
07:00:00,72
07:01:00,73
07:02:00,74
07:03:00,74
07:04:00,74
07:05:00,72
07:06:00,73
07:07:00,73
07:08:00,71
07:09:00,76
07:10:00,72
07:11:00,73
07:12:00,78
07:13:00,82
07:14:00,79
07:15:00,79
07:16:00,76
07:17:00,77
07:18:00,78
07:19:00,78
07:20:00,79
07:21:00,68
07:22:00,69
07:23:00,70
07:24:00,70
07:25:00,70
07:26:00,70
07:27:00,68
07:28:00,72
07:29:00,69
07:30:00,69
07:31:00,69
07:32:00,70
07:33:00,69
07:34:00,69
07:35:00,70
07:36:00,71
07:37:00,69
07:38:00,68
07:39:00,66
07:40:00,67
07:41:00,64
07:42:00,68
07:43:00,69
07:44:00,69
07:45:00,70
07:46:00,69
07:47:00,69
07:48:00,69
07:49:00,68
07:50:00,68
07:51:00,64
07:52:00,69
07:53:00,67
07:54:00,65
07:55:00,69
07:56:00,67
07:57:00,68
07:58:00,67
07:59:00,67
08:00:00,69
08:01:00,74
08:02:00,69
08:03:00,67
08:04:00,68
08:05:00,68
08:06:00,68
08:07:00,66
08:08:00,73
08:09:00,68
08:10:00,69
08:11:00,71
08:12:00,69
08:13:00,73
08:14:00,71
08:15:00,75
08:16:00,71
08:17:00,70
08:18:00,70
08:19:00,67
08:20:00,72
08:21:00,72
08:22:00,75
08:23:00,68
08:24:00,68
08:25:00,69
08:26:00,69
08:27:00,69
08:28:00,64
08:29:00,68
08:30:00,67
08:31:00,72
08:32:00,69
08:33:00,71
08:34:00,73
08:35:00,72
08:36:00,74
08:37:00,73
08:38:00,75
08:39:00,77
08:40:00,77
08:41:00,78
08:42:00,67
08:43:00,68
08:44:00,67
08:45:00,70
08:46:00,67
08:47:00,70
08:48:00,68
08:49:00,72
08:50:00,75
08:51:00,79
08:52:00,77
08:53:00,73
08:54:00,72
08:55:00,74
08:56:00,72
08:57:00,73
08:58:00,74
08:59:00,74
09:00:00,75
09:01:00,71
09:02:00,74
09:03:00,75
09:04:00,73
09:05:00,74
09:06:00,73
09:07:00,73
09:08:00,74
09:09:00,87
09:10:00,94
09:11:00,97
09:12:00,93
09:13:00,104
