time,value
08:48:00,88
08:49:00,85
08:50:00,89
08:51:00,88
08:52:00,83
08:53:00,78
08:54:00,80
08:55:00,81
08:56:00,82
08:57:00,82
08:58:00,91
08:59:00,93
09:00:00,94
09:01:00,87
09:02:00,85
09:03:00,82
09:04:00,81
09:05:00,82
09:06:00,80
09:07:00,78
09:08:00,82
09:09:00,81
09:10:00,75
09:11:00,75
09:12:00,79
09:13:00,76
09:14:00,79
09:15:00,84
09:16:00,93
09:17:00,91
09:18:00,86
09:19:00,87
09:20:00,90
09:21:00,91
09:22:00,106
09:23:00,107
09:24:00,109
09:27:00,82
09:30:00,82
09:31:00,81
09:32:00,83
09:33:00,84
09:34:00,82
09:35:00,80
09:36:00,83
09:37:00,82
09:38:00,83
09:39:00,83
09:40:00,82
09:41:00,81
09:42:00,82
09:43:00,80
09:44:00,83
09:45:00,77
09:46:00,78
09:47:00,79
09:48:00,77
09:49:00,78
09:50:00,75
09:51:00,74
09:52:00,72
09:53:00,80
09:54:00,82
09:55:00,81
09:56:00,81
09:57:00,81
09:58:00,82
09:59:00,76
10:00:00,77
10:01:00,76
10:02:00,75
10:03:00,78
10:04:00,76
10:06:00,84
10:07:00,88
10:08:00,85
10:09:00,91
10:10:00,85
10:11:00,87
10:12:00,87
10:13:00,89
10:14:00,96
10:15:00,106
10:16:00,96
10:17:00,87
10:18:00,85
10:19:00,83
10:20:00,82
10:21:00,80
10:22:00,84
10:23:00,84
10:24:00,83
10:25:00,84
10:26:00,81
10:27:00,82
10:28:00,87
10:29:00,88
10:30:00,87
10:31:00,86
10:32:00,88
10:33:00,85
10:34:00,83
10:35:00,85
10:36:00,88
10:37:00,88
10:38:00,84
10:39:00,82
10:40:00,81
10:42:00,82
10:43:00,81
10:44:00,83
10:45:00,83
10:46:00,79
10:47:00,79
10:48:00,82
10:49:00,82
10:50:00,81
10:51:00,82
10:52:00,81
10:53:00,82
10:54:00,85
10:55:00,81
10:56:00,78
10:57:00,77
10:58:00,78
10:59:00,79
11:00:00,79
11:01:00,76
11:02:00,76
11:03:00,75
11:04:00,83
11:05:00,81
11:06:00,83
11:07:00,80
11:08:00,78
11:09:00,80
11:10:00,82
11:11:00,79
11:12:00,79
11:13:00,76
11:14:00,80
11:15:00,84
11:16:00,86
11:17:00,81
11:18:00,80
11:19:00,81
11:20:00,81
11:21:00,79
11:22:00,82
11:23:00,82
11:24:00,82
11:25:00,83
11:26:00,81
11:27:00,81
11:28:00,87
11:29:00,79
11:30:00,82
11:31:00,86
11:32:00,84
11:33:00,76
11:34:00,68
11:35:00,79
11:36:00,89
11:37:00,77
11:38:00,86
11:39:00,90
11:40:00,92
11:41:00,94
11:42:00,94
11:43:00,93
11:44:00,91
11:45:00,93
11:46:00,92
11:47:00,102
11:48:00,96
11:49:00,94
11:50:00,95
11:51:00,100
11:52:00,97
11:53:00,93
11:54:00,89
11:55:00,95
11:56:00,113
11:57:00,105
11:58:00,98
11:59:00,93
12:00:00,98
12:01:00,98
12:02:00,94
12:03:00,94
12:04:00,94
12:05:00,96
12:06:00,112
12:07:00,110
12:08:00,101
12:09:00,95
12:10:00,97
12:11:00,97
12:12:00,95
12:13:00,97
12:14:00,95
12:15:00,97
12:16:00,95
12:17:00,94
12:18:00,93
12:19:00,93
12:20:00,94
12:21:00,93
12:22:00,94
12:23:00,94
12:24:00,95
12:25:00,94
12:26:00,95
12:27:00,96
12:28:00,94
12:29:00,93
12:30:00,96
12:31:00,101
12:32:00,91
12:33:00,93
12:34:00,94
12:35:00,104
12:36:00,97
12:37:00,91
12:38:00,105
12:39:00,102
12:40:00,92
12:41:00,89
12:42:00,87
12:43:00,77
12:44:00,77
12:45:00,84
12:46:00,88
12:47:00,84
12:48:00,88
12:49:00,89
12:50:00,88
12:51:00,94
12:52:00,91
12:53:00,74
12:54:00,82
12:55:00,91
12:56:00,92
12:57:00,89
12:58:00,88
12:59:00,91
13:00:00,88
13:01:00,86
13:02:00,86
13:03:00,91
13:04:00,89
13:05:00,91
13:06:00,89
13:07:00,88
13:08:00,88
13:09:00,88
13:10:00,90
13:11:00,87
13:12:00,85
13:13:00,84
13:14:00,85
13:15:00,88
13:16:00,86
13:17:00,81
13:18:00,80
13:19:00,82
13:20:00,89
13:21:00,91
13:22:00,87
13:23:00,84
13:24:00,83
13:26:00,81
13:27:00,80
13:28:00,80
13:29:00,81
13:30:00,82
13:31:00,84
13:32:00,85
13:33:00,80
13:34:00,82
13:35:00,80
13:36:00,80
13:37:00,83
13:38:00,85
13:39:00,87
13:40:00,88
13:41:00,84
13:42:00,81
13:43:00,83
13:44:00,82
13:45:00,84
13:46:00,83
13:47:00,86
13:48:00,92
13:49:00,89
13:50:00,84
13:51:00,93
13:52:00,106
13:53:00,100
13:54:00,92
13:55:00,77
13:56:00,81
13:57:00,80
13:58:00,81
13:59:00,81
14:00:00,81
14:01:00,85
14:02:00,85
14:03:00,85
14:04:00,74
14:05:00,78
14:06:00,80
14:07:00,77
14:08:00,82
14:09:00,96
14:10:00,94
14:11:00,89
14:12:00,88
14:13:00,87
14:14:00,81
14:15:00,84
14:16:00,88
14:17:00,84
14:18:00,84
14:19:00,85
14:20:00,88
14:21:00,86
14:22:00,83
14:23:00,86
14:24:00,86
14:25:00,83
14:26:00,85
14:27:00,87
14:28:00,89
14:29:00,82
14:30:00,82
14:31:00,83
14:32:00,83
14:33:00,84
14:34:00,83
14:35:00,85
14:36:00,82
14:37:00,83
14:38:00,84
14:39:00,82
14:40:00,83
14:41:00,83
14:42:00,83
14:43:00,84
14:44:00,84
14:45:00,83
14:46:00,84
14:47:00,83
14:48:00,82
14:49:00,84
14:50:00,83
14:51:00,83
14:52:00,86
14:53:00,88
14:54:00,87
14:55:00,83
14:56:00,81
14:57:00,81
14:58:00,88
14:59:00,92
15:00:00,89
15:01:00,86
15:02:00,85
15:03:00,86
15:04:00,85
15:05:00,80
15:06:00,81
15:07:00,78
15:08:00,78
15:09:00,80
15:10:00,81
15:11:00,79
15:12:00,81
15:13:00,75
15:14:00,76
15:15:00,77
15:16:00,84
15:17:00,83
15:18:00,81
15:19:00,79
15:20:00,79
15:21:00,79
15:22:00,73
15:23:00,80
15:24:00,80
15:25:00,92
15:26:00,95
15:27:00,90
15:28:00,79
15:29:00,88
15:30:00,89
15:31:00,93
15:32:00,92
15:33:00,97
15:34:00,102
15:35:00,92
15:36:00,93
15:37:00,93
15:38:00,98
15:39:00,104
15:40:00,102
15:41:00,99
15:42:00,101
15:43:00,100
15:44:00,100
15:45:00,102
15:46:00,101
15:47:00,101
15:48:00,100
15:49:00,98
15:50:00,99
15:51:00,102
15:52:00,101
15:53:00,103
15:54:00,109
15:55:00,110
15:56:00,110
15:58:00,86
15:59:00,84
16:02:00,88
16:03:00,88
16:04:00,91
16:05:00,91
16:06:00,91
16:07:00,82
16:08:00,78
16:09:00,82
16:10:00,82
16:11:00,85
16:12:00,82
16:13:00,85
16:14:00,84
16:15:00,82
16:16:00,83
16:17:00,80
16:18:00,79
16:19:00,81
16:20:00,84
16:21:00,74
16:22:00,74
16:23:00,81
16:24:00,81
16:25:00,81
16:26:00,83
16:27:00,81
16:28:00,82
16:29:00,93
16:30:00,81
16:31:00,81
16:32:00,88
16:33:00,87
16:34:00,86
16:35:00,88
16:36:00,101
16:37:00,101
16:38:00,91
