time,value
00:00:00,79
00:01:00,79
00:02:00,77
00:03:00,80
00:04:00,85
00:05:00,85
00:06:00,85
00:07:00,87
00:08:00,84
00:09:00,81
00:10:00,85
00:11:00,83
00:12:00,83
00:13:00,84
00:14:00,83
00:15:00,82
00:16:00,83
00:17:00,81
00:18:00,80
00:19:00,77
00:20:00,76
00:21:00,78
00:22:00,77
00:23:00,76
00:24:00,73
00:25:00,73
00:26:00,74
00:27:00,76
00:28:00,74
00:29:00,75
00:30:00,74
00:31:00,72
00:32:00,73
00:33:00,76
00:34:00,70
00:35:00,72
00:36:00,72
00:37:00,72
00:38:00,71
00:39:00,69
00:40:00,70
00:41:00,71
00:42:00,69
00:43:00,68
00:44:00,72
00:45:00,74
00:46:00,73
00:47:00,72
00:48:00,69
00:49:00,72
00:51:00,74
00:52:00,72
00:53:00,73
00:54:00,73
00:55:00,76
00:56:00,74
00:57:00,75
00:58:00,73
00:59:00,81
01:00:00,80
01:01:00,82
01:02:00,81
01:03:00,79
01:04:00,79
01:05:00,79
01:06:00,79
01:07:00,81
01:08:00,77
01:09:00,80
01:10:00,81
01:11:00,84
01:12:00,84
01:13:00,81
01:14:00,80
01:15:00,88
01:16:00,94
01:17:00,92
01:18:00,91
01:19:00,94
01:20:00,97
01:21:00,93
01:22:00,94
01:23:00,94
01:24:00,94
01:25:00,94
01:26:00,92
01:27:00,92
01:28:00,95
01:29:00,94
01:30:00,93
01:31:00,96
01:32:00,97
01:33:00,92
01:34:00,90
01:35:00,91
01:36:00,89
01:37:00,88
01:38:00,85
01:39:00,83
01:40:00,82
01:41:00,82
01:42:00,80
01:43:00,82
01:44:00,80
01:45:00,81
01:46:00,80
01:47:00,77
01:48:00,77
01:49:00,77
01:50:00,77
01:51:00,76
01:52:00,74
01:53:00,75
01:54:00,73
01:55:00,77
01:56:00,71
01:57:00,69
01:59:00,79
02:00:00,83
02:01:00,86
02:02:00,84
02:03:00,85
02:04:00,85
02:05:00,85
02:06:00,85
02:07:00,84
02:08:00,81
02:09:00,79
02:10:00,81
